ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Romanian-concept_1-1-1,Romanian-concept_1-1,-abil,1,false,expert,,,,
French-concept_1-1-1,French-concept_1-1,-abl,1,false,expert,,,,
Italian-concept_1-1-1,Italian-concept_1-1,-abile,1,false,expert,,,,
Spanish-concept_1-1-1,Spanish-concept_1-1,-aβle,1,false,expert,,,,
Portuguese-concept_1-1-1,Portuguese-concept_1-1,-avɛl,1,false,expert,,,,
Latin-concept_1-1-1,Latin-concept_1-1,-aːbɪlɛm,1,false,expert,,,,
French-concept_2-1-1,French-concept_2-1,-as,2,false,expert,,,,
Italian-concept_2-1-1,Italian-concept_2-1,-atʃɛo,2,false,expert,,,,
Spanish-concept_2-1-1,Spanish-concept_2-1,-aθeo,2,false,expert,,,,
Portuguese-concept_2-1-1,Portuguese-concept_2-1,-asʊ,2,false,expert,,,,
Latin-concept_2-1-1,Latin-concept_2-1,-aːkɛʊm,2,false,expert,,,,
Romanian-concept_3-1-1,Romanian-concept_3-1,-aje,3,false,expert,,,,
French-concept_3-1-1,French-concept_3-1,-aj,3,false,expert,,,,
Italian-concept_3-1-1,Italian-concept_3-1,-aʎa,3,false,expert,,,,
Spanish-concept_3-1-1,Spanish-concept_3-1,-al,3,false,expert,,,,
Portuguese-concept_3-1-1,Portuguese-concept_3-1,-aʎɐ,3,false,expert,,,,
Latin-concept_3-1-1,Latin-concept_3-1,-aːlɛm,3,false,expert,,,,
Romanian-concept_4-1-1,Romanian-concept_4-1,-an,4,false,expert,,,,
Italian-concept_4-1-1,Italian-concept_4-1,-ano,4,false,expert,,,,
Spanish-concept_4-1-1,Spanish-concept_4-1,-ano,4,false,expert,,,,
Portuguese-concept_4-1-1,Portuguese-concept_4-1,-ɐ̃ʊ̃,4,false,expert,,,,
Latin-concept_4-1-1,Latin-concept_4-1,-aːnʊm,4,false,expert,,,,
Italian-concept_5-1-1,Italian-concept_5-1,-arka,5,false,expert,,,,
Spanish-concept_5-1-1,Spanish-concept_5-1,-aɾka,5,false,expert,,,,
